size of corpus: 10178

filename	report	source:
D11-1120	 	*
P09-1106	*	*
D11-1121	 	*
P09-1107	 	*
D11-1122	*	*
D11-1123	*	*
P09-1104	*	*
D11-1124	*	
P09-1105	*	*
D11-1125	*	*
D11-1126	 	*
D11-1127	 	*
P09-1108	*	*
P09-1109	*	*
D11-1128	*	*
C86-1022	 	*
S13-1040	*	
C86-1021	 	*
S13-1042	*	
W12-2801	*	
C86-1023	 	*
S13-1041	*	
S13-1044	*	
S13-1043	*	
C86-1025	 	*
S13-1045	*	*
D11-1130	*	*
D11-1131	 	*
P89-1001	 	*
P89-1002	 	*
P89-1003	 	*
P89-1004	 	*
D11-1138	*	*
C86-1028	 	*
D11-1139	*	*
D11-1136	 	*
D11-1137	*	*
D11-1134	 	*
D11-1135	*	*
D11-1132	*	*
C86-1011	 	*
S13-1032	*	
P89-1008	 	*
S13-1036	*	
P89-1007	 	*
S13-1035	*	*
S13-1034	*	*
P89-1005	 	*
S13-1039	*	*
S13-1038	 	*
P89-1009	 	*
P89-1010	 	*
D11-1140	*	*
D11-1141	*	*
D11-1142	*	*
P09-1120	 	*
P09-1121	 	*
P89-1015	 	*
P89-1013	 	*
D11-1147	 	*
C86-1018	 	*
D11-1148	*	*
D11-1149	*	*
C86-1016	 	*
D11-1143	*	
D11-1144	*	*
D11-1145	 	*
D11-1146	*	
W11-1909	*	*
W11-1908	*	*
A92-1024	 	*
W11-1907	 	*
W11-1906	 	*
A92-1026	 	*
P04-2012	 	*
A92-1021	 	*
W11-1905	 	*
W11-1904	 	*
W11-1903	 	*
A92-1023	*	
W11-1902	 	*
A92-1022	 	*
P04-2011	 	*
S13-2109	 	*
A92-1028	 	*
P04-2010	*	
S13-2112	 	*
W11-1911	 	*
W11-1912	*	*
P04-2009	*	
S13-2111	 	*
W11-1910	*	*
S13-2110	 	*
W10-2420	*	
W11-1918	 	*
W11-1917	*	*
A92-1015	 	*
A92-1014	 	*
W11-1919	 	*
A92-1013	*	*
P04-2006	 	*
W11-1914	 	*
W11-1913	 	*
A92-1011	 	*
P04-2005	 	*
W11-1916	 	*
A92-1010	 	*
W11-1915	 	*
P04-2007	 	*
W10-2407	*	*
W10-2408	 	*
A92-1019	 	*
W04-2105	*	*
A92-1018	 	*
W04-2103	*	*
S13-2108	 	*
S13-2107	 	*
W10-2413	*	
S13-2106	 	*
W10-2412	 	*
S13-2105	 	*
W10-2415	*	*
S13-2104	 	*
S13-2103	 	*
W10-2417	 	*
W11-1920	 	*
W11-1921	 	*
W11-1922	 	*
N03-1010	*	*
N03-1011	 	*
J09-1002	*	*
A92-1001	 	*
J09-1005	 	*
N03-1014	 	*
W99-0626	 	*
A92-1002	 	*
N03-1015	 	*
J09-1003	*	*
W99-0628	 	*
N03-1012	 	*
N03-1013	 	*
W99-0629	*	*
A92-1007	 	*
A92-1006	 	*
A92-1009	 	*
N03-1008	 	*
W99-0634	*	*
W99-0633	 	*
N03-1006	 	*
W99-0632	 	*
W99-0631	 	*
D11-1106	*	*
D11-1105	 	*
D11-1104	 	*
D11-1103	 	*
W99-0617	 	*
D11-1101	*	*
W98-0210	 	*
N03-1002	 	*
D11-1100	 	*
N03-1003	*	*
N03-1004	*	*
J01-2001	 	*
J01-2002	*	*
J01-2004	*	*
W99-0625	 	*
J09-1008	*	*
W99-0624	 	*
W99-0623	 	*
D11-1109	*	*
W99-0621	 	*
W99-0620	 	*
D11-1107	*	*
W98-0209	 	*
D11-1108	*	*
C92-2088	 	*
C92-2082	*	*
C92-2081	 	*
C92-2083	 	*
C92-2091	 	*
C86-1077	 	*
C92-2099	 	*
C86-1071	 	*
C92-2097	 	*
W06-2410	 	*
C92-2092	 	*
C92-2067	 	*
W07-1903	 	*
A92-1044	 	*
J08-4005	 	*
J08-4002	 	*
J08-4003	*	*
J08-4004	 	*
W06-1317	 	*
W10-2405	 	*
W10-2406	*	*
W10-2403	 	*
W10-2404	 	*
W06-1312	 	*
W10-2401	 	*
W06-1311	 	*
W10-2402	 	*
C92-2066	 	*
C92-2065	 	*
A92-1030	 	*
W11-1901	*	*
C92-2073	 	*
C92-2072	 	*
C92-2070	 	*
W06-1304	 	*
N09-2004	 	*
C08-1085	 	*
N09-2005	 	*
N09-2006	 	*
C08-1084	*	*
H91-1066	 	*
C08-1083	*	*
H91-1064	 	*
N09-2008	 	*
C08-1082	*	*
N09-2009	 	*
C08-1081	*	*
H91-1065	 	*
C08-1080	 	*
J93-4002	 	*
H91-1062	 	*
J93-4001	*	*
J93-4004	 	*
H91-1060	 	*
H91-1061	 	*
N09-2001	 	*
N09-2002	 	*
N09-2003	*	*
W03-0203	 	*
W96-0303	*	*
W03-0209	 	*
W03-0208	 	*
C08-1079	 	*
H91-1055	 	*
P82-1015	 	*
C08-1095	*	*
P82-1016	 	*
C08-1094	 	*
S13-2099	 	*
S13-2098	*	*
C08-1097	*	*
H91-1057	 	*
C08-1091	*	*
H91-1051	 	*
C08-1093	 	*
C08-1092	 	*
I08-4033	*	
C08-1087	 	*
W03-0210	 	*
C08-1088	*	*
H91-1059	 	*
C08-1089	 	*
H91-1042	 	*
S13-2060	*	
H91-1046	 	*
C08-1064	*	*
C08-1063	 	*
C08-1062	 	*
H91-1044	 	*
H91-1045	 	*
P93-1009	 	*
P93-1008	*	*
P93-1007	 	*
P93-1005	 	*
C08-1056	 	*
C08-1057	 	*
P93-1004	 	*
P93-1003	 	*
C08-1054	*	*
C08-1055	 	*
P93-1002	 	*
P93-1001	 	*
C08-1058	*	
C08-1059	 	*
W08-0609	*	*
W08-0608	 	*
C08-1071	*	*
C08-1070	 	*
S13-2071	*	
S13-2078	*	
H91-1033	 	*
S13-2077	 	*
W08-0607	 	*
W08-0606	 	*
C08-1074	 	*
H91-1036	 	*
W08-0601	 	*
W96-0309	 	*
W08-0603	*	
W96-0305	*	
W96-0306	 	*
W12-4206	*	*
W12-4205	*	*
W12-4207	*	*
W12-4209	 	*
C08-1065	 	*
C08-1066	*	*
H91-1037	*	*
C08-1068	 	*
W12-4202	*	
C08-1069	*	*
W12-4201	*	*
W12-4204	*	*
W12-4203	*	
W06-3602	*	*
W06-3601	*	*
W06-3603	*	*
S13-2049	*	*
W06-0901	 	*
S13-2045	 	*
W06-3606	 	*
W06-0906	*	
S13-2040	*	
W06-0904	*	
W06-3607	*	*
W94-0102	 	*
W94-0101	*	
W13-3411	*	
S13-2057	*	*
S13-2058	 	*
S13-2055	*	
S13-2056	*	*
S13-2053	 	*
S13-2052	 	*
S13-2050	*	
S13-2024	*	*
S13-2025	*	*
S13-2026	*	
S13-2027	*	
S13-2029	*	*
S13-2020	*	*
S13-2021	 	*
S13-2022	 	*
S13-2023	*	*
C08-1099	 	*
C08-1098	 	*
S13-2038	*	
S13-2035	 	*
S13-2036	*	
W10-3911	*	
H91-1074	 	*
S13-2030	 	*
H91-1073	 	*
S13-2033	*	*
H91-1077	 	*
S13-2034	*	*
S13-2031	*	*
S13-2032	 	*
W13-3408	*	
W10-3908	*	
W10-3906	 	*
P03-2006	 	*
D07-1077	*	*
D07-1076	*	*
D07-1079	*	*
D07-1078	*	*
D07-1080	*	*
D07-1082	 	*
D07-1083	*	*
D07-1084	 	*
D07-1086	*	*
L08-1022	 	*
L08-1023	 	*
D07-1089	 	*
D07-1088	*	*
D07-1087	 	*
D07-1092	*	*
D07-1093	 	*
D07-1090	 	*
D07-1091	*	*
D07-1096	*	*
D07-1097	*	*
D07-1094	 	*
W04-3111	 	*
D07-1099	*	*
D07-1098	 	*
L08-1001	 	*
W94-0111	 	*
W04-3103	 	*
W94-0110	*	
J00-2004	*	*
J00-2003	 	*
J00-2005	 	*
J00-2001	*	
W94-0106	 	*
D07-1032	 	*
P93-1020	*	*
P93-1021	 	*
D07-1033	*	*
P93-1022	*	*
D07-1034	*	*
P93-1023	*	*
D07-1035	 	*
D07-1036	*	*
H91-1026	 	*
P93-1024	 	*
D07-1037	 	*
D07-1038	*	*
D07-1039	*	*
P93-1028	 	*
W08-0611	 	*
P06-4007	 	*
P06-4001	 	*
D07-1040	*	*
D07-1042	*	*
P93-1011	 	*
J98-2001	 	*
W09-1106	*	*
D07-1045	*	*
J92-3003	*	*
W09-1105	 	*
D07-1046	 	*
P93-1012	 	*
J92-3002	 	*
D07-1043	 	*
W09-1104	*	*
J92-3001	 	*
P93-1010	 	*
W09-1103	*	*
D07-1049	 	*
J98-2005	 	*
W09-1109	*	*
J98-2004	*	*
P93-1016	 	*
D07-1047	 	*
W09-1108	*	*
W09-1107	 	*
J98-2002	*	*
P93-1019	*	*
W03-1306	 	*
J98-2006	 	*
W03-1305	 	*
W03-1307	 	*
W03-1309	 	*
W08-0620	 	*
P06-4018	 	*
P06-4015	 	*
H91-1013	 	*
W08-0626	 	*
W09-1101	 	*
D07-1053	 	*
D07-1052	*	*
D07-1051	*	*
D07-1050	*	*
D07-1058	*	*
W09-1119	*	*
W09-1118	*	
P93-1047	 	*
H91-1006	*	
D07-1054	 	*
H91-1008	 	*
W09-1114	*	*
D07-1055	*	*
W09-1117	*	*
D07-1056	*	*
D07-1057	*	*
W09-1116	*	
L08-1033	 	*
D07-1062	*	*
W09-1110	 	*
D07-1061	 	*
P06-4020	 	*
W09-1112	 	*
D07-1064	 	*
D07-1063	 	*
J10-4004	 	*
J10-4005	 	*
J10-4006	 	*
D07-1060	*	*
J10-4007	 	*
P93-1035	 	*
L08-1041	 	*
W09-1127	 	*
D07-1068	 	*
P93-1034	 	*
P93-1031	 	*
D07-1066	 	*
P93-1032	 	*
W09-1125	*	*
D07-1075	*	*
P93-1041	 	*
D07-1074	*	*
D07-1073	 	*
W09-1121	*	*
D07-1072	 	*
W09-1122	*	*
D07-1071	*	*
D07-1070	*	*
W09-1120	*	*
D07-1130	 	*
E87-1012	 	*
D11-1054	*	*
D11-1053	*	
E87-1011	 	*
E87-1014	 	*
D11-1052	 	*
D11-1051	*	*
D11-1050	*	*
D07-1129	*	*
D07-1128	*	*
E87-1018	 	*
D07-1125	 	*
D07-1124	*	*
D07-1127	 	*
D07-1126	*	*
D11-1059	*	*
D07-1121	 	*
D07-1120	 	*
D11-1057	 	*
D11-1056	*	
D07-1123	 	*
D11-1055	 	*
D11-1063	 	*
E87-1002	 	*
D11-1062	*	*
E87-1007	 	*
D07-1119	*	*
E87-1006	 	*
D11-1061	*	*
D11-1060	*	
D07-1117	*	*
D07-1116	 	*
D07-1115	*	*
D07-1114	*	*
D07-1113	*	*
D11-1067	*	*
D07-1112	 	*
D11-1066	*	
D07-1111	*	*
D11-1069	 	*
D07-1110	 	*
D11-1068	*	*
W06-2506	 	*
W12-2903	*	
W06-2505	*	*
W06-2503	*	*
W06-2502	 	*
W06-2501	 	*
E87-1037	 	*
D11-1032	*	
D11-1031	*	*
D11-1030	*	*
D11-1036	*	*
D11-1035	*	*
D11-1034	*	*
D11-1033	*	*
D11-1039	*	*
D11-1038	*	*
D11-1037	*	*
C86-1155	 	*
C86-1156	 	*
C86-1154	 	*
C86-1152	 	*
E87-1029	 	*
D11-1041	 	*
D11-1042	*	
E87-1022	 	*
D11-1045	*	*
D11-1044	*	*
D11-1047	*	
D07-1131	*	*
D11-1046	 	*
D11-1049	 	*
D11-1048	 	*
N04-4010	 	*
E95-1018	 	*
E95-1019	 	*
E95-1016	 	*
D09-1160	*	*
E95-1017	*	*
D09-1161	*	*
N04-4015	*	*
C86-1147	 	*
N01-1002	 	*
N01-1001	 	*
D11-1019	*	*
C86-1148	 	*
D11-1017	*	*
D11-1018	*	*
D11-1015	*	*
W98-0304	*	*
W99-0708	 	*
W99-0707	 	*
D11-1016	*	*
D11-1013	*	
W99-0706	 	*
D11-1014	*	*
W99-0705	 	*
D11-1011	*	*
W98-0301	 	*
D11-1012	*	*
N04-4009	 	*
W99-0703	 	*
E95-1015	 	*
E95-1014	 	*
D09-1159	*	*
D11-1010	*	*
E95-1012	 	*
D09-1155	 	*
E95-1010	 	*
D09-1158	 	*
D09-1157	*	
E95-1007	 	*
W12-2910	*	*
N04-4006	 	*
C86-1130	 	*
W99-0701	 	*
N04-4008	 	*
W99-0702	 	*
N01-1013	 	*
N04-4001	 	*
N01-1012	 	*
N01-1011	*	*
N01-1010	*	*
N01-1005	 	*
D11-1026	 	*
D11-1027	 	*
N01-1006	*	*
C86-1137	 	*
N01-1003	*	*
D11-1029	 	*
N01-1004	 	*
C86-1138	 	*
N01-1009	 	*
D11-1022	*	*
D11-1023	*	*
D11-1024	 	*
N01-1007	 	*
W12-2909	 	*
N01-1008	 	*
D11-1025	*	*
E95-1002	 	*
E95-1001	 	*
E95-1004	 	*
D11-1020	*	*
E95-1038	 	*
D09-1140	 	*
D09-1141	*	*
D09-1143	 	*
N04-4036	*	*
W09-3302	 	*
N01-1021	 	*
N04-4037	*	*
N01-1024	 	*
N04-4035	 	*
N01-1023	*	*
N04-4038	 	*
N01-1020	 	*
N01-1018	 	*
N01-1019	 	*
W09-3309	 	*
D07-1100	 	*
D07-1101	 	*
N01-1014	 	*
D07-1102	 	*
D07-1103	 	*
W09-3305	 	*
N01-1016	 	*
D07-1104	*	*
D07-1105	*	*
W09-3303	 	*
D09-1134	*	*
E95-1033	*	*
J04-2003	*	*
D07-1106	 	*
D09-1133	*	*
J04-2004	 	*
D07-1107	*	*
D07-1108	*	*
D09-1136	*	*
E95-1031	 	*
D09-1135	*	*
D07-1109	 	*
D09-1138	*	
D09-1137	 	*
E95-1035	 	*
E95-1034	 	*
E95-1027	 	*
D09-1150	 	*
E95-1028	*	*
E95-1029	 	*
D09-1153	*	*
J04-2002	 	*
J04-2001	*	
D09-1154	*	*
D09-1151	*	*
D09-1152	*	*
N04-4023	 	*
D11-1009	*	
D11-1008	*	*
N04-4026	 	*
N04-4027	 	*
N01-1031	 	*
N04-4028	 	*
D11-1001	*	*
D11-1002	*	*
C86-1119	 	*
D11-1003	*	*
N01-1027	 	*
D11-1004	*	*
D11-1005	*	*
D11-1006	*	*
N01-1025	*	*
D11-1007	*	*
N01-1026	 	*
D09-1147	*	*
E95-1020	 	*
D09-1145	*	*
E95-1022	*	*
E95-1021	*	*
E95-1024	 	*
D09-1149	*	*
E95-1025	 	*
D09-1117	 	*
D09-1118	 	*
D09-1115	*	*
C08-1128	*	*
D09-1116	*	*
D09-1114	*	*
D09-1111	*	*
J85-2005	 	*
D09-1112	*	*
J85-2002	 	*
C08-1122	 	*
C08-1123	 	*
C08-1120	 	*
C08-1121	*	*
J85-2001	 	*
C08-1127	*	*
C08-1124	*	*
D09-1119	*	*
C08-1125	 	*
P05-3003	 	*
P05-3001	 	*
D09-1121	 	*
D09-1120	*	*
P05-3002	 	*
S13-2018	 	*
S13-2017	*	*
S13-2019	 	*
D09-1126	 	*
C08-1117	 	*
C08-1118	 	*
D09-1127	*	*
D09-1128	 	*
C08-1119	 	*
D09-1129	 	*
D09-1122	*	*
E95-1044	 	*
D09-1123	*	*
D09-1124	*	*
D09-1125	 	*
C08-1110	 	*
C08-1111	 	*
C08-1112	*	*
C08-1113	*	*
C08-1114	 	*
C08-1115	 	*
C08-1116	 	*
P05-3019	 	*
S13-2001	 	*
P05-3014	 	*
P05-3015	 	*
P05-3017	 	*
P05-3010	 	*
S13-2005	*	*
D09-1130	 	*
P05-3012	 	*
D09-1132	*	
D09-1131	 	*
S13-2008	 	*
S13-2007	*	*
S13-2006	 	*
C08-1108	 	*
C08-1109	*	*
C08-1106	*	*
C08-1107	*	*
H01-1055	 	*
C08-1104	*	*
C08-1105	 	*
H01-1054	 	*
C08-1102	 	*
C08-1103	*	*
H01-1052	 	*
C08-1101	*	*
W98-0319	 	*
P05-3027	 	*
W98-0317	*	
P05-3026	 	*
H01-1062	 	*
W10-1013	 	*
N09-2052	 	*
N09-2053	 	*
N09-2054	*	*
N09-2055	*	*
N09-2057	 	*
P05-3021	 	*
N09-2058	 	*
P05-3022	 	*
D09-1100	 	*
D09-1101	*	*
D09-1102	*	*
D09-1103	*	*
N09-2061	 	*
N09-2060	 	*
D09-1105	*	*
D09-1106	*	*
W02-0902	 	*
W02-0901	 	*
D09-1107	*	*
D09-1108	*	*
D09-1109	 	*
H01-1065	 	*
W98-0315	 	*
W98-0307	 	*
W10-1001	*	*
N09-2064	 	*
W10-1004	 	*
W10-1005	 	*
W10-1002	 	*
D09-1110	*	*
W10-1006	 	*
N09-2066	*	*
W10-1007	 	*
W96-0214	 	*
W96-0212	 	*
W96-0213	*	*
W96-0210	 	*
W96-0211	*	*
W02-0909	 	*
N09-2036	 	*
W02-0908	 	*
W02-0907	 	*
N09-2035	 	*
W96-0209	*	*
W02-0906	 	*
W96-0208	*	*
W96-0207	 	*
W02-0905	*	
N09-2032	 	*
W02-0904	*	
N09-2031	 	*
W02-0903	*	*
W96-0205	*	*
J09-3004	 	*
J09-3003	 	*
E87-1040	 	*
E87-1042	 	*
W04-2008	 	*
W04-2007	 	*
W04-2004	*	
W04-2003	*	
W10-2506	*	
N09-2047	*	*
N09-2046	 	*
N09-2045	 	*
W06-1420	 	*
I08-4003	 	*
J81-2002	 	*
I08-4002	 	*
W06-1422	 	*
N09-2041	 	*
W06-1421	 	*
J81-2001	 	*
H86-1017	 	*
C08-1145	*	*
P97-1069	 	*
C08-1144	*	*
C08-1143	 	*
C08-1142	 	*
W06-1411	 	*
W06-1410	*	*
W10-2501	 	*
P97-1070	 	*
H86-1023	 	*
N09-2010	 	*
I08-4014	 	*
I08-4013	 	*
A00-3001	 	*
W04-2010	*	
N09-2014	 	*
N09-2013	 	*
I08-4017	*	*
W06-1412	 	*
W06-1419	 	*
W06-1417	 	*
P97-1072	 	*
N09-2019	*	*
I08-4010	 	*
C08-1136	 	*
C08-1135	*	*
C08-1138	*	*
C08-1137	*	
C08-1132	*	*
P97-1059	*	*
P97-1057	 	*
C08-1134	*	
P97-1058	 	*
C08-1139	 	*
N09-2021	 	*
I08-4022	 	*
N09-2025	 	*
I08-4029	*	*
W06-1402	 	*
N09-2024	 	*
N09-2023	 	*
W06-1404	 	*
N09-2022	 	*
W06-1403	*	*
P97-1067	 	*
N09-2029	 	*
N09-2028	 	*
P97-1066	 	*
W06-1405	 	*
N09-2027	 	*
W06-1408	*	
P97-1064	 	*
C08-1141	*	*
P97-1063	*	*
W06-1409	 	*
P97-1062	 	*
P97-1061	*	*
W13-2222	*	*
W13-2223	*	*
W04-2302	 	*
W13-2224	*	*
W13-2225	*	*
C00-1073	 	*
C00-1072	 	*
W13-2220	*	*
C00-1075	*	
W13-2221	*	*
C00-1077	 	*
C00-1078	 	*
W07-1713	 	*
W13-2226	*	*
W13-2227	*	*
W13-2228	*	*
W08-0909	 	*
W13-2229	*	*
W07-1710	 	*
C65-1010	 	*
N04-3012	 	*
W08-0913	 	*
W08-0910	 	*
W08-0911	 	*
W13-2235	*	
W13-2236	*	
W13-2233	*	*
W13-2234	*	*
W13-2231	*	
C00-1085	 	*
W13-2230	*	*
W05-1210	 	*
W13-2239	*	*
W13-2237	*	
W13-2238	*	
P91-1002	 	*
C65-1005	 	*
P91-1003	 	*
P91-1006	 	*
P91-1007	 	*
P91-1004	 	*
P91-1005	 	*
P91-1008	 	*
P91-1009	 	*
C00-1051	 	*
W13-2240	*	*
W13-2241	 	*
W13-2242	*	*
C00-1052	 	*
W13-2243	*	*
W13-2244	 	*
W13-2245	*	
W13-2246	*	*
W13-2247	 	*
C00-1059	 	*
W13-2248	 	*
C00-1058	*	*
W13-2249	 	*
C00-1057	 	*
C00-1056	 	*
P91-1014	 	*
P91-1010	 	*
P91-1019	 	*
P91-1015	*	*
P91-1017	 	*
W13-2253	*	*
W13-2254	*	*
W13-2251	 	*
C00-1062	 	*
C00-1061	 	*
W13-2252	 	*
W13-3301	*	
W13-2257	*	
W04-3003	 	*
W13-2258	*	
W13-2255	 	*
W13-3302	*	*
W13-2256	 	*
W13-3305	*	
W13-3304	 	*
W13-2259	*	
W13-3306	*	
C00-1069	 	*
C00-1067	 	*
W13-3308	*	*
W04-3009	*	
C00-1065	 	*
P91-1024	 	*
W08-0901	 	*
C65-1027	 	*
N04-3006	 	*
P91-1025	*	*
W08-0902	 	*
P91-1022	 	*
P91-1023	 	*
N04-3002	 	*
W08-0906	 	*
P91-1021	*	*
C65-1021	 	*
P91-1028	 	*
W13-2250	 	*
P91-1026	 	*
P91-1027	 	*
N06-1045	 	*
N06-1044	 	*
N06-1047	 	*
N06-1046	*	*
N06-1049	 	*
W96-0204	 	*
W96-0203	*	
W96-0201	*	*
N06-1041	 	*
W13-2263	*	
W13-2262	*	
N06-1040	*	*
N06-1043	*	*
N06-1042	*	*
W13-2264	*	*
W13-2260	*	
W13-2261	*	
N06-1034	 	*
N06-1033	*	*
N06-1039	 	*
N06-1038	 	*
N06-1037	*	*
N06-1032	*	*
N06-1031	*	*
N06-1030	 	*
W05-1205	 	*
W05-1203	 	*
W05-1202	*	*
W05-1201	 	*
A97-2005	 	*
N06-1062	 	*
W05-1209	 	*
W05-1208	 	*
W05-1207	*	
N06-1060	 	*
W05-1206	 	*
N06-1059	 	*
N06-1058	*	*
N06-1057	*	*
N06-1056	*	*
N06-1055	*	*
W07-1707	*	
L08-1303	 	*
N06-1054	*	*
W07-1709	*	*
N06-1050	 	*
W07-1706	 	*
W06-0607	 	*
W06-0606	 	*
W09-3012	 	*
W06-3309	 	*
W06-0609	 	*
W09-3010	 	*
W06-0608	 	*
W06-3308	 	*
W09-3016	 	*
W06-0602	*	*
W06-3307	 	*
W03-0105	 	*
C88-2099	 	*
C88-2098	 	*
W09-3020	 	*
C00-1007	 	*
W09-3024	 	*
W09-3025	 	*
W06-3312	 	*
W06-3316	 	*
W06-3318	 	*
C88-2088	 	*
W09-3029	 	*
C00-1002	 	*
C00-1001	 	*
C00-1004	 	*
C00-1003	 	*
W06-3328	 	*
W06-3322	 	*
P80-1004	 	*
W09-3002	 	*
W09-3003	 	*
W09-3009	 	*
C00-1034	*	*
C00-1036	 	*
C00-1030	 	*
C00-1031	*	*
C00-1043	 	*
C00-1044	 	*
C00-1045	 	*
C00-1049	 	*
W03-1604	 	*
W03-1605	 	*
W03-1607	 	*
W03-1601	 	*
C00-1040	*	
C00-1041	 	*
W03-1602	*	*
C00-1042	 	*
N04-4040	 	*
N09-3013	 	*
W03-1609	 	*
N09-3012	 	*
W03-1608	 	*
N09-3011	*	
N09-3010	*	*
W09-3036	 	*
C00-1019	 	*
N09-3017	*	*
W13-2207	 	*
C00-1017	 	*
W13-2206	*	*
W13-2205	*	*
C00-1015	 	*
W13-2204	*	*
W03-1610	 	*
W13-2209	*	*
C00-1010	 	*
C00-1011	*	*
W13-2208	*	*
W03-1612	 	*
W13-2203	*	
W13-2202	*	*
W13-2201	*	*
N09-3001	*	*
N09-3004	*	*
N09-3005	*	
C00-1029	*	*
N09-3008	 	*
C00-1025	 	*
W13-2216	*	*
C00-1026	 	*
W13-2215	 	*
C00-1027	 	*
W13-2218	 	*
C00-1028	 	*
W13-2217	*	*
W13-2219	 	*
C00-1023	*	*
W13-2210	*	*
W13-2212	*	*
W13-2211	*	*
W13-2214	*	*
W13-2213	*	*
D09-1013	 	*
D09-1012	*	*
D09-1015	*	*
D09-1014	*	*
D09-1017	*	*
D09-1016	*	*
D09-1019	*	*
C96-1003	 	*
D09-1018	*	*
P83-1004	 	*
P83-1002	 	*
C96-1005	 	*
C96-1004	 	*
C96-1006	 	*
C96-1009	 	*
P83-1009	 	*
D09-1020	*	*
D09-1021	*	*
D09-1022	*	*
P83-1007	 	*
D09-1026	 	*
D09-1025	*	*
D09-1024	*	*
D09-1023	*	*
D09-1029	 	*
D09-1028	*	*
D09-1027	 	*
W10-2210	 	*
D09-1032	*	*
D09-1033	*	*
D09-1030	*	*
D09-1031	 	*
D09-1039	*	
W03-1706	 	*
W03-1705	 	*
D09-1038	*	*
D09-1035	 	*
W03-1702	*	
W03-1701	 	*
D09-1034	*	*
D09-1037	*	*
D09-1036	*	*
W12-1509	*	*
W12-1507	*	
P83-1023	 	*
P83-1022	 	*
W06-2608	 	*
W06-2609	 	*
P83-1021	 	*
W06-2606	 	*
W12-1517	 	*
W06-2607	*	
W12-1514	*	
P83-1025	 	*
D09-1041	 	*
D09-1042	*	*
D09-1043	*	*
D09-1044	 	*
D09-1040	*	*
D09-1049	*	*
P98-1001	 	*
D09-1048	 	*
D09-1047	*	*
D09-1046	*	*
D09-1045	 	*
P83-1020	 	*
P83-1011	 	*
P83-1010	 	*
P83-1012	 	*
W12-1503	 	*
W12-1504	 	*
P83-1014	 	*
P83-1017	 	*
W12-1506	*	*
P83-1019	 	*
D09-1052	 	*
D09-1050	*	*
D09-1051	 	*
W10-1103	 	*
P09-4010	 	*
P09-4009	 	*
D09-1056	*	*
D09-1057	*	
C96-1040	 	*
P09-4007	 	*
C96-1043	 	*
D09-1058	*	*
P09-4005	 	*
D09-1059	*	*
P09-4002	 	*
C96-1045	 	*
P09-4003	 	*
C96-1047	 	*
P09-4001	 	*
D09-1060	*	*
D09-1062	*	*
D09-1061	*	*
D09-1064	 	*
D09-1063	*	*
D09-1066	*	*
D09-1065	 	*
D09-1069	*	
C96-1031	*	
D09-1067	*	*
D09-1068	 	*
C96-1035	 	*
C96-1034	 	*
D09-1073	*	*
D09-1072	 	*
C96-1037	*	
D09-1071	*	*
C96-1038	 	*
D09-1070	*	*
W06-2611	*	
D09-1076	*	*
D09-1075	*	*
D09-1074	 	*
C96-1025	 	*
C96-1024	 	*
D09-1078	 	*
D09-1079	*	*
C96-1021	 	*
C96-1020	*	*
D09-1086	*	*
D09-1085	*	*
D09-1088	*	*
D09-1087	*	*
D09-1082	*	*
D09-1081	*	
C96-1013	 	*
C96-1012	 	*
C96-1011	 	*
D09-1089	*	*
W06-1106	 	*
D09-1099	*	*
D09-1098	*	*
W06-1107	 	*
W06-1105	*	*
D09-1095	*	*
C96-1017	 	*
D09-1094	 	*
C96-1018	 	*
D09-1093	*	*
C96-1016	 	*
D09-1092	 	*
W93-0216	 	*
W96-0108	 	*
W02-0806	 	*
W96-0107	 	*
W02-0805	 	*
W02-0808	 	*
W96-0111	*	*
W96-0112	*	
W02-0813	*	
W96-0113	 	*
W02-0812	 	*
W93-0225	 	*
W02-0816	 	*
W02-0815	 	*
W02-0817	 	*
W93-0202	 	*
W93-0203	 	*
W96-0102	 	*
W02-0801	 	*
W96-0103	 	*
W96-0104	*	*
W96-0101	*	*
I08-7009	 	*
J81-4003	 	*
J81-4001	 	*
I08-7018	 	*
I08-7017	 	*
I08-7010	 	*
J10-3009	*	*
J10-3007	*	*
J10-3008	*	*
W12-2601	 	*
J10-3005	*	*
J10-3006	*	
W12-2602	*	*
J10-3003	*	*
W93-0237	 	*
J10-3004	*	*
J10-3001	 	*
W93-0239	 	*
J10-3002	*	*
W04-2317	 	*
W04-2319	 	*
W04-2318	 	*
W04-2313	 	*
W04-2312	*	*
D09-1011	 	*
D09-1010	 	*
J10-3010	*	*
W04-2328	 	*
W04-2327	*	*
D09-1005	*	*
D09-1006	*	*
W04-2324	 	*
D09-1007	 	*
W04-2323	 	*
D09-1008	*	*
W04-2322	 	*
D09-1001	 	*
D09-1002	*	*
D09-1003	*	*
D09-1004	*	*
N04-1030	*	*
W13-2129	 	*
N04-1037	 	*
N04-1038	*	*
N04-1035	*	*
C92-2117	*	*
N04-1036	 	*
N04-1033	 	*
W13-2123	*	
N04-1034	 	*
W13-2124	*	*
N04-1031	*	
N04-1032	*	*
W13-2126	*	
N04-1041	*	*
C92-2107	 	*
C92-2102	 	*
N04-1042	 	*
C92-2101	 	*
W94-0324	*	
N04-1039	 	*
W05-1102	 	*
W05-1106	 	*
W13-2106	*	
W13-2107	*	
W13-2108	*	*
N04-1011	 	*
N04-1012	*	*
W05-1107	 	*
N04-1010	 	*
W13-2104	*	
